id;name
10154762564259893_10154762977544893;يحكى ان #ديكا كان يؤذن يوميا" كل فجر .. اتى صاحب الديك وقال له : لا تؤذن مجددا وإلا سأنتف #ريشك .. خاف الديك وقال في نفسه #الضرورات_تبيح_المحظورات ومن السياسة الشرعية ان اتنازل حفاظا على نفسي فهناك ديوك غيري تؤذن بكل الاحوال وتوقف الديك عن الأذان .. بعد اسبوع جاء صاحب الديك وقال للديك ان لم تقاقي كالدجاجات سأنتف ريشك .. وايضا تنازل الديك واصبح يقاقي كالدجاجات .. بعد شهر قال صاحب الديك للديك الان ان لم تبيض كالدجاجات سأذبحك غدا !!! عندها بكى الديك وقال ياليتني مت وأنا أؤذن!! مت وانت ديك والا فعليك أن تبيض.. هذا هو حال الكثير منا اليوم لو عجبتك القصة رجاء متابعة ليصلك كل جديد
10154762564259893_10154765751094893;اين العدالة. واين الحريات. الله يزلزل الارض تحت اقدامهم ويقلب اعلاهم على سافلهم ويجعلهم عبرة لمن وراءهم
10154762564259893_10154763091294893;جرب تضع حجر. عشره كيلو وشوف لوين ممكن توره كم ابعد مسافه يمكن يكون افضل من المنجنيق
10154762564259893_10154762930434893;انت بتبدل الحجار بدهان كياس وبتربطها وزنها بخليها متل الحجر ممكن ترميها مسافات بعيده وخاصه بمقليعه
10154762564259893_10154762848889893;يعني اليهود بيلبسوا اسمر دخل الاقصى كياس دهان وارميها عليهم الاسمر بيصبح ابيض
10154762564259893_10154762818029893;مدام هدا الشىء بغيظهم  شخبط شخبيط  يعني احمل علب رش وانت عند اليهود شخبط كل مكان
10154762564259893_10154763543009893;راح يكون عنا مجنيق حديث الكتروني منجنيق الغضب بحمل خمسين كيلو وبزت مسافات بعيده وله متل بتاع الخبز شىء بمشي واحنا فقط علينا نضع وهو بيضر ب بدون توقف
10154762564259893_10154763531724893;ممكن نصنع سلاح نطلقه على شخص لما يصيبه بنلف عليه شبك وباسره واحنا بنجره بالحبل بتاع الشبك
10154762564259893_10154763525964893;يعني نحن ما راح نعتمد على السلاح الموجود اليوم راح يكون لنا اسلحتنا كلها صناعتنا
10154762564259893_10154763448994893;استنوا بس يصبح معنا فلوس الا كتيبه علماء نجمع ومصنعين  وافكار ما راح ينقصهم
10154762564259893_10154763379104893;يعني اعمل بنيان سقفيته عشر سقوف طبقات في مسافه بين كل طبقه لا اعتقد انه الصواريخ بتقدر تخترقه
10154762564259893_10154763362584893;لو عملنا خيمه مثلا من شىء شبه واقي الرصاص لكن خميل جدا هل يخترقه الصاروخ
10154762564259893_10154763338994893;تخيل ضنعت خيمه طبقات عشر طبقات بين الطبقه والطبقه متر مترين ولا صاروخ بيخترقها
10154762564259893_10154763331254893;انت بتعمل خيمه اكبر من مساحه اابيت علشان ما نقدر تضربها الطيا ره من ااجنب يكون كل البيت مغطى حتى من الجناب
10154762564259893_10154763312829893;انت بتعمل الخيمه متل فوق السياره الربعيه اكبر من السياره مرتين عليها سته متر  كل متر سقف فولاذ يعني بنعمل اربع سقوف ومكان للجنود طبعا
10154762564259893_10154763306594893;شوف لو صنعت خيمه للسيارات الرباعيه  سقفيتها كم طبقه فولاذ ممكن ما تخترقها الصواريخ تنفجر فوقها
10154762564259893_10154763302499893;كل الحكايه انه لازم نخلي صواريخ الطاءرات تتفجر بالسما وما تقدر تصل الارض
10154762564259893_10154763299854893;اكيد في شىء لو دمجناه مع الخيمه بخلي الصاروخ لما يلامس الخيمه يتفجر بالسما
10154762564259893_10154763281274893;لازم يكون شىء متل الجكات بتوع العمار لكن طوال جدا ممكن بسهوله تغير سقف الخيمه تنزل واطلع
10154762564259893_10154763277059893;انت بتعمل خيمه بارتفاع عالي قديش بتقدر وكل صاروخ يطلق عليه بيصتدم بالخيمه فوق وبيتفجر بعيد عنك فوق
10154762564259893_10154763262209893;كم عامود حديد بتثبتهم كويس بشيء تقيل او بتصب عليه بطون  وبتعمل بالاعلى خيمه عباره عن شبك حديد كم طبقه خمسه عشره كما اردت
10154762564259893_10154763234529893;انت لو عمل خيمه عليها عشر طوابق مثلا خيمه عباره عن شبك طبقات وحده تبعد عن الاخرى متر. وعملتها منطقه امنه مثلا لن تخترقها البراميل
10154762564259893_10154763209204893;انت بتعمل الواقي اجزاء وبتلبسها وبتربطها ببعض يعني ما راح يكون صعب صناعه واقي
10154762564259893_10154763202749893;يعني اعمل واقي لكل الجسم واحمل الراس الي راح تلبسه حملان وامشي فيه قبل ما تصله الهدف البس الراس وتوكل
10154762564259893_10154763199539893;قلنا لازم تصنع واقي من الرصاص لكل الجسم للراس والوجه لكل الجسم حتى تعمل عمليات ناجحه
10154762564259893_10154763194684893;صحيح قنينه لكن لازم تدرب على كسرها لما تكسرها اضل كبير ه فقط من الاسفل تكسر منها شوي حتى هدا لازم تدرب عليه
10154762564259893_10154763169894893;احنا بنتاكد بانه الغاز بيتفجر وبعدين نلاقي عدة طرق لرميه بكياس راح نعمله سلاح حقيقي
10154762564259893_10154763137629893;انت بتشوف برميل غاز بترميه من السما بينفجر انت بتعمل زيه ولكن بحجم علبه الكولا واذا قدرت تضع داخله قزاز مسامير كويس
10154762564259893_10154763073894893;انت بتعمل تلكيس بشكل لما بيصتدم بشىء بينفجر يعني لازم يكون منفوخ شوي
10154762564259893_10154763060574893;شو الكويس بالكيس ممكن تضع فيه امور كثير غير الدهان غبره تضرب كياس غبره تعمي الجنود مثلا
10154762564259893_10154762953949893;انت بتخسر العدو فلوس وهو لما بيطلق نار على برمي عليه دهان بكون مجرم لانه هدفك تخسره مال الدهان ما بيقتل
10154762564259893_10154762948909893;وهدا باثر اكتر من السلطه وحماس انك تكون قادر تخسر عدوك فلوس متى اردت   باقل التكاليف عليك
10154762564259893_10154762942589893;شوف لو كل مره انتفضت فيها خسرته كم مليار بيصبح ليس من مصلحته يزعلك لانك بتفلسه
10154762564259893_10154762932639893;انك تخسر العدو فلوس هدا افضل ما تصيب منه كم كلب اصابات طفيفه  كل الحروب فلوس
10154762564259893_10154762926744893;افضل من الحجار الي بتضرب بالجب تلمدرع وما بتعمله شىء الدهان بوسخه وهدا بكلفهم ولو كانت انتفاضه دهان بنخرب بيتهم
10154762564259893_10154762893874893;معك فلوس زياده كياس ميه نار لكن البس كويس وغطي وجهك بلاش تضرب حالك بالغلط
10154762564259893_10154762834969893;ممكن تعمل رشاش بدل ما ترش مي بتكون بسياره وانت ماشي بالعقل بتغرق الدنيا دهان
10154762564259893_10154762808964893;اعتقد لو حبوا المقادسه التضامن معه يعملوا نفس الرسم على بيوتهم شو بدهم يعملوا للكل
10154762564259893_10154762743759893;مايجري في غزة وحلب والقدس هو من بركات المصالحه القردوغانيه الاسرائيلية الروسيه
10154762564259893_10154762635059893;- ما رأيك أن تأتى يوم القيامة وصحيفتك مملوءه بحسنات وأعمال صالحه لم تفعلها ...!  **الدال على الخير كفاعله.. ** انشر وحبب الناس في المعروف و كره إليهم المنكر والفسوق والعصيان عن طريق حسابك .. ** انشر سنة نبيك محمد صلى الله عليه وسلم  الفيسبوك أداه عظيمه للنشر والإعلام  فاحرص على أن تكون لك لا عليك
10154762564259893_10154762681194893;و2مليون فلسطينى متابع للصفحه . وشعارهم الفيس مقبرة الغزاة
10154762564259893_10154762604879893;هذا هوحال المسلمين في كل مكان لأن خونه وعملاكثير
10154762564259893_10154762677219893;تبقا رايه الاسلام عاليه
10154762564259893_10154762603724893;اللهم اشفي صدورنا منهم يا رب العالمين
10154762564259893_10154762704894893;العرب بس ازعاج وخراب لهذه الارض
10154762564259893_10154763071104893;حسبنا الله ونعم الوكيل
10154762564259893_10154765638134893;احب الفت نظر الجميع و اعتقد البعض من الساده المعلقين يعرفون كلامي مسبقا .......... Yasser Abdeallhay ....Ahmed Said إحذروا . وائل مصطفى ... فيفي عبده ...معاذ اليماني .. محمد الصيفي .... صقر العرب .... جيفار المقدسي ... وداد عز الدين .....Mohammad Alsaife .....Jihen Joujou.........Mohamed Ali.......Illyas Zayd.........Taim Taim..... وليد الصمادي.....عامر ابومسلم.......Romario Sergio Andrade ...هشام الغازي......Halim Abdel....مراد السامي ...Younis Nazzal ...سحر الشريف ....Adam El .....سعاد البيروتي .....Ahmad Allam .......وليد غازي ..... .جهاد العجوري العجوري..... Moaad Al Najjar .. رعد سجار رعد ....Mhammad Nimer اسلام الابتر. ......كل هؤلاء جروب واحد وشغلتهم و اكل عيشهم مهاجمة مصر و المصرين و نشر الفتن بين العرب ... يدخلون بأسماء و حسابات و همية و جنسيات مختلفه
10154762564259893_10154765586709893;مثل وحكاية   يحكى أن والي مصر محمد علي باشا خرج يوما يتنزه مع بعض أفراد حاشيته فمروا بأولاد يلعبون  (بالجلل ) وكان بينهم ولد يلبس طربوشا؟  "فتناوله محمد علي باشا من فوق راسه وقال له بكم تبيع هذا الطربوش ؟"فقال الولد  :طربوشي كان سعره عشرين مصرية قبل ان تمسكه يدكم الكريمه ،اما الان فقد اصبح في يدكم الكريمه اغلى من ان يباع بثمن ".فاعجب محمد علي باشا ببداهة الولد وقال لمن معه :'هذا الولد !ربما يصبح يوما حاكما عظيما".ثم قال له :إذا اعطيتك ثمن الطربوش الف مصرية فماذا تفعل بها ؛ قال الوالد اشتري (جللا)  والعب بها مع رفاقي  "فضحك محمد علي باشا   وقال :"الوالد ولد ولو صار قاضي بلد .: واسعد الله صباحكم أصدقائي   وصباح الخير والسرور لناس الطيبين
10154762564259893_10154762634924893;لعنة الله على إسرائيل ومن ولاه
10154762564259893_10154762856144893;اما هم زبالتهم وخمجهم وريحتهم لمفطسة احسن
10154762564259893_10154763440334893;اللي قاهرهم....محمد ...والله.....
10154762564259893_10154762643649893;😂يظنون انها أرضهم يتخيلون انهم في اوربا
10154762564259893_10154763253784893;اليهود لو استطاعوا محاكمة النمل لفعلوا ذلك وعلى فسبوك أن تبلغهم ذلك
10154762564259893_10154762612729893;لاحول ولا قوة الا باالله
10154762564259893_10154762775844893;حسبي الله ونعم الوكيل
10154762564259893_10154762980674893;ألفرحه سجينه على ألمسلمين  ولمواجها في وقت لايفرح به ألأطفال
10154762564259893_10154765660239893;حسبنا الله ونعم الوكيل اللهم عليك باليهود الصهاينة فإنهم ﻻ يعجزونك
10154762564259893_10154762933094893;وللاسف حكوماتنا ترضخ لمطالب الصهاينه والامريكان
10154762564259893_10154763543044893;ايه الذل ده
10154762564259893_10154762937039893;حسبنا الله ونعم الوكيل من كل ظالم
10154762564259893_10154765739639893;اللهم عليك بيهود واعوانهم احصيهم عدداء واسقيهم الرداء ولا تقادر منهم احدا
10154762564259893_10154763020139893;الصهاينة شوهوا معالم العالم بأسره،من الواجب علينا طردهم
10154762564259893_10154767030439893;حسبنا الله ونعم الوكيل
10154762564259893_10154762905724893;حسبنا الله ونعم الوكيل
10154762564259893_10154762576334893;بيته وهو حر فيه .وهو ما ارتكب رذيلة بل فضيلة
10154762564259893_10154765112854893;أحمس للعرب لو الكلام  ده صحيح
10154762564259893_10154763374899893;سينتصر المقاوم الفلسطيني بإذن الله
10154762564259893_10154763073274893;انهم اليهود قتلة الانبياء يخافون من كل شيئ
10154762564259893_10154762814879893;Hasbuna Allah!
10154762564259893_10154763546914893;اي هالشعارات اقوى عليهم من الرصاص
10154762564259893_10154763880039893;حسبنا الله ونعم الوكيل
10154762564259893_10154766048049893;لا حول ولا قوة إلا بالله
10154762564259893_10154763218019893;يا رب ارنا في الصهاينة يوما لا تغرب فيه الشمس
10154762564259893_10154765596814893;اه يا مسلمون متنا اخياء سوف يلعنا التاريخ
10154762564259893_10154762973864893;انت تخيل حد ضرب بيتك او سياراتك كياس دهان كيف سوف يصبح لوحه تشكيليه
10154762564259893_10154763971589893;اي معهم حق بلكي على شان بدعه
10154762564259893_10154763297644893;البرميل مش متل الصاروخ بينفجر لما بيصتدم الصاروخ مشكلته انه ممكن يخترق الخيمه
10154762564259893_10154763010229893;يا لغباء العرب كم انتم جبناء أيها اليهود  الصهاينة
10154762564259893_10154763123584893;الحقد ليس له حدود مش مهم السبب
10154762564259893_10154762645624893;حسبنا الله ونعم الوكيل في الظالمين
10154762564259893_10154763268579893;احنا بنفكر كيف نخلي الصواريخ صواريخ الطاءرات تنفجر بالسما قبل ان تصل الارض
10154762564259893_10154763172859893;ممكن لو تطورنا نعمل اسهم غاز لما بصيب الهدف في شىء بالامام بفجره
10154762564259893_10154763505234893;الظلم بعينه لا حولة ولا قوة
10154762564259893_10154763448969893;هذه زلة لي  كل مسلم ..نعيش نشوف وهذا قليل من كثير
10154762564259893_10154763153344893;اللهم ارنا غضبك في الصهاينة
10154762564259893_10154764306699893;لا حول ولا قوة الا بالله العلي العظيم
10154762564259893_10154762899759893;ملابسهم جيباتهم بيوتهم كل شىء بيغرق دهان شوف كم سيكلفهم تنظيفها
10154762564259893_10154762744769893;اليهود كذابون واذ لم تستحى فافعل ماشئت
10154762564259893_10154762676144893;لعنه الله على اسرائيل واليهود اللهم ارنا فيهم عجائب قدرتك
10154762564259893_10154766554349893;شلت يداهم
10154762564259893_10154764836959893;الله ينتقم من الظالمين
10154762564259893_10154763484074893;اللهم أنصر إلاسلام والمسلمين
10154762564259893_10154763387519893;انت بتعمل بيت وفوقيه خيمه لصد الصورايخ كل الصوريخ بتنزل على الخيمه مش على البيت
10154762564259893_10154763728884893;حسبى الله ونعم الوكيل فيهم
10154762564259893_10154763427614893;ممكن توزع شىء على عواميد بيعكس الضوء للسما وبيعمي الطيران
10154762564259893_10154762792119893;محامي كويس وما بنام ليله جوا لانه منزله مش مكتوب انه اثار
10154762564259893_10154762845489893;عجب العجائب يادنيا
10154762564259893_10154762766204893;حسبنا الله ونعم الوكيل
10154762564259893_10154762582284893;لانه ما عاد في رجال هيك صار
10154762564259893_10154762957189893;لا تستخف انتفاضه دهان بالسنه بتكلفهم مليارات
10154762564259893_10154763382699893;احنا ممكن نركز على الدفاع اليوم العمار تغير ممكن نبني ابنيه ما بتخترقها اي صواريخ
10154762564259893_10154762789784893;اعتقد ليس من حقهم اعتقاله مدام المنزل منزله يستطيع فعل ما يريد بالمنزل هو يعيش بهدا المنزل مش اثار
10154762564259893_10154763072099893;غبره ودهان ودبق وميه نار وحجار ممكن تبهدلهم بالكياس
10154762564259893_10154763364404893;يعني احنا بدناةشىء الصاروخ ما يخترقه ينفجر بالسما
10154762564259893_10154766057059893;حسبنا الله ونعم الوكيل
10154762564259893_10154763493004893;يعني ما بفكر حد يصيد الطاءرات بشبك الا مجنون زينا  مجانين صحيح لكن هذا كويس
10154762564259893_10154762839929893;بتمرق من جنب يافطه قف بتغرقها دها ن وبتمشي
10154762564259893_10154763212254893;الواقي تحت الملابس والراس متل البطيخه بكيس بتحمله
10154762564259893_10154762977784893;علشان التكاليف بلمه خمس شيكل من كل واحد وسطل الدهان بيعملوا منه ميت كيس
10154762564259893_10154764670974893;معهم حق فعلاً شوه المنظر وهذي بدعة مالها اساس ديني
10154762564259893_10154763415004893;صندوق كبير مع ماسوره واحرق كما تريد حتى ما بتخنق الناس كله فوق الدخان
10154762564259893_10154763349449893;هدا السقف لو وقع منه شقف انت في البيت ما بقع عليك شىء
10154762564259893_10154763255404893;يتفجر الشبك افضل ما يتفجر البيت شىء بسيط الشبك وما بيقتل احد
10154762564259893_10154762923354893;يعني بنبهدلهم جيبات اليهود ملطخه بدهان صورتهم بتتشوه لازم انظفوها
10154762564259893_10154762865734893;فروده مي عبي فيها ميه نار وانت بسياره ممكن تشوه مستوطن بدون احم
10154762564259893_10154763263954893;مجرد انه يصتدم فوق بالهوا وينفجر فوق ممكن يكون السقف حديد مش شبك
10154762564259893_10154762956979893;خود مقابر اليهود من الخارج قنابل دهان كلها بتصبح بالالوان
10154762564259893_10154763354934893;واحد بصنع سقوف خيم وببيع الخيم الامنه مثلا تجاره مربحه
10154762564259893_10154763109374893;كم يكلف الكياس ببلاش بتضع بجيبك متين كيس وعبي
10154762564259893_10154764198939893;حسبنا الله ونعم الوكيل
10154762564259893_10154762681834893;منزلوا وهو حر يسوي فيه كل شي ايش دخلكم
10154762564259893_10154763366564893;ممكن نعمل خيمه سقفيه باطون طبقات. ايضا بينفع لكن هدا بكلف كتير
10154762564259893_10154762995114893;سوف نبقى هنا كى يزول ألم....موطني موطني...
10154762564259893_10154763107114893;بتضع حجر عشره كيلو بكيس بتربطه بيصبح الباقي متل الحبل
10154762564259893_10154769148739893;من حقدهم اليهود فهم بعرفو انهم على باطل
10154762564259893_10154764574144893;الله اكبر
10154762564259893_10154762992179893;يعني بتضرب قزاز باص بكسره وبوسخه من الداخل
10154762564259893_10154762814994893;يعني لو زينت بيتك بزينه من الخارج بقلولك ممنوع
10154762564259893_10154763430029893;شوف المرايه كيف بتعمي مثلا لما بتعكس الضوء شىء كهذا بيعمي
10154762564259893_10154763321809893;الخيمه الطبقات  وخاصه الفولاذ ممكن تحمي البيوت من الطاءرات
10154762564259893_10154763247069893;لو كل بيت مثلا عمل فوق السطوح خيمه متلا طول خمسين متر ما بصل البرميل البيت
10154762564259893_10154763240089893;شبك من حديد او فولاذ حتى لو انفجر البرميل بينفجر فوق بالسما ما بينزل الارض
10154762564259893_10154762596609893;لصوص الارض يتصرفون كأنهم اصحابها!!! قمة الوقاحة و الارهاب
10154762564259893_10154762877334893;يعني يمكن تنتفاضه الدهان تخسرهم اكتر من صواريخ حماس صدق
10154762564259893_10154762842649893;افضل من الحرق ادفعهم فلوس بهذه الطريقه
10154762564259893_10154762985789893;دهان زيت ممكن يكون افضل صعب تنظيفه لكنه غالي شوي
10154762564259893_10154763357884893;ممكن تدفع مبلغ بسيط ولكن بتحمي ولادك وبيتك باقل التكاليف
10154762564259893_10154763178944893;هكذا الدماغ كل شىء قاتل بنحاول نعمل منه سلاح
10154762564259893_10154762990344893;ممكن نضع داخل كيس الدهان نفسه حجر
10154762564259893_10154762963824893;الدهان لووخلطه برمل صعب تنظيفه
10154762564259893_10154762863839893;او كياس ميه نار تعمل كياس فيها ميه نار وارمي
10154762564259893_10154762821334893;ممكن تحمل دهان بعلبه وتكبه شىء سهل
10154762564259893_10154763265879893;ممكن تعمله شبك وترمي فوقه كم شقفه حديد علشان ينفجر بالهوا
10154762564259893_10154763211164893;وبتلبس الواقي تحت الملابس وهدا في الشتويه افضل
10154762564259893_10154763052529893;حتى الحجار لو اردت مقليعه سريعه ضع الحجر بكيس واضرب الحجر مع الكيس
10154762564259893_10154762961924893;دهان اي شىء بطبع وصعب تنظيفه حتى دبق بينفع
10154762564259893_10154763077124893;لقينا حل افضل من المنجنيق
10154762564259893_10154763375644893;بدل ما تبني حيطان فقط عمدان والباقي كله بالسقف
10154762564259893_10154763150804893;انت بتصنع شىء بتعمل تجارب ما راح تخسر شىء الواحد بجرب
10154762564259893_10154763001484893;زينغو ورينغو
10154762564259893_10154767120814893;حسبنا الله ونعم الوكيل
10154762564259893_10154763498794893;بتقل لواحد زينا كيف تعلمت الاغتيالات بقلك من صيد الذباب
10154762564259893_10154763289434893;الافضل يكون شبك وبترميه عليه حديد تغيره هكذا اسرع
10154762564259893_10154763228339893;بالامس لقينا حل لبراميل بشار لكن بدك حد يسمع النصيحه
10154762564259893_10154763156749893;وهدا ممكن نعمله متل القداحه من تحت شىء متل تعبايه القداحه
10154762564259893_10154763155069893;اعتقد الي راح يغلب هو حكايه اغلاق العلب وتعبايتها الفتحه
10154762564259893_10154762861069893;ممكن تعمل قنابل دهان شىء ممكن يكلفهم كتير
10154762564259893_10154762846704893;قطار ماشي باص ايضا ممكن تغرقه دهان
10154762564259893_10154762841639893;حتى اليهود ممكن تتدهنهم بدهان
10154762564259893_10154762836434893;سطل دهان بكلفهم مليون تنظيفه
10154762564259893_10154765708669893;لعنة الله عليهم الى يوم الدين
10154762564259893_10154765389469893;يمكرون ويمكر الله والله خير الماكرين
10154762564259893_10154765389099893;ان الله علي كل شئ قدير
10154762564259893_10154763422049893;حكايه الدخان تعلمناها من الدوله لكن مش كما نقول
10154762564259893_10154763206179893;لو عملت واقي  كامل ممكن بسيف لوحدك تغلب كم جندي
10154762564259893_10154762678044893;اللهم العن اسرائيل و اليهود اللهم ارنا فيهم عجائب قدرتك
10154762564259893_10154763333164893;بنقدر نسميها خيمه اوقت الحروب
10154762564259893_10154763152954893;لو زبط الغاز بكون اخطر من الملوتوف
10154762564259893_10154763344034893;لو كل بيت عمل سقف بيصبح حي كامل سقف واحد
10154762564259893_10154762996839893;يعني ممكن نضع مع الدهان امور داخل الكيس
10154762564259893_10154762862109893;يمكن الدهان افضل من الحجار
10154762564259893_10154765854579893;عار علينا نحن العرب
10154762564259893_10154763716329893;حسبنا الله ونعم الوكيل فيهم
10154762564259893_10154763020924893;اللهم العن اليهود واعوانهم
10154762564259893_10154763813314893;https://youtu.be/5hIhrvsulUU
10154762564259893_10154763813199893;https://youtu.be/-ZDu3UJvFlk
10154762564259893_10154762740829893;الى متى يستمر التخاذل و الجبن و التفريط فى الأرض و العرض و الشرف فى الأرض المحتله ... و لماذا لم يحارب أبناء الأرض المحتله المحتل  ولا لمرة  واحدة بينما حارب العرب من أجلهم العديد من الحروب الكيرى ضد المجتل ...   يحاربو  كفاكم  تخاذلا" و استرجلوا و حاربوا يا رمم بدل ما انتوا قاعدين على الفيس روحوا حاربوا المحتل  و يا أنطاع  بدل مانتوا شغالين عند المحتل  يا رمم و بتقبضوا يالشيكل ...
10154762564259893_10154762926824893;الموت لاسرائيل
10154762564259893_10154762849739893;طز بحكم العراب
10154762564259893_10154762669409893;حسبنا الله ونعم الوكيل.. الله أكبر عالظالم..
10154762564259893_10154767261619893;حسبي الله ونعمه الوكيل
10154762564259893_10154763525244893;اا
10154762564259893_10154763268659893;م
10154762564259893_10154762598129893;ب
10154762564259893_10154762697894893;يهود
10154762564259893_10154763911484893;ا
10154762564259893_10154763461589893;الله أكبر هم يؤمنون بالحرية و يجهلون معناها لكم دينكم ولي ديني
10154762564259893_10154763840984893;آلى ان نصر الله قريب
10154762564259893_10154763553069893;ايه يا أمة الإسلام
10154762564259893_10154762643969893;ربنا اقتل قتلة الأنبياء المفسدين في الارض
10154762564259893_10154763944524893;لعنة الله على اليهود
10154762564259893_10154766325814893;حسبنا الله ونعم الوكيل
10154762564259893_10154762729164893;حسبنا الله ونعم الوكيل
10154762564259893_10154763369319893;E
10154762564259893_10154762661159893;100
10154762564259893_10154764771804893;سيآ تي يوم على امتي القابض على دينه كلقابض على الجمر
10154762564259893_10154763810004893;لا حول ولا قوة الا بالله
10154762564259893_10154763332389893;هالله هالله يامسلمين
10154762564259893_10154763672974893;.
10154762564259893_10154765846129893;يهودددددددددددددددددددددددد ولاد يهوووووووووووووووووووووووووووووووود
10154762564259893_10154768111029893;الإخباريةدفوار
10154762564259893_10154762660094893;لو أنت  تعبان من مصر و عندك حرقان م السيسي .. علاجك عندي ! .. فص لمون صغير .. اعصره في مؤخرتك جيدا .. و لو ماجابش نتيجة .. شوف مواطن مصري ينكحك !! مع أطيب الامنيات بكامل الشفاء و لا تحرمنا من الدعاء !!
10154762564259893_10154762856694893;من كل واحد عشره شيكل سطل دهان  وعبي فروده مي او رشاشات وحي على الجهاد اخلط الدهان بمي علشان يخرج بسهوله
10154762564259893_10154763326354893;خلينا نقول لو كل واحد عمل سطح بيته خيممه  حديد او فولاذ عده طبقات ولا صاروخ بصل البيت
10154762564259893_10154762566844893;لنكن صريحين هو منطقة تاريخية  تميزها معالمها العتيقة لا يجب تشويهها
10154762564259893_10154763371529893;عملت خيمه باطون مثلا فقط بتبني عمدان  وفوقها خمس طبقات باطون السقفيه بين السقف والسقف متر  مكان امن ولا صاروخ بيخترقه
10154762564259893_10154762829014893;البلديه بتدفع مثلا وسختةشوارع جدران  وهدا ممكن يكلفهم ملايين تنظيف وصيانه
10154762564259893_10154763189639893;قنينه الكازوز الملانه ممكن تدخل ببواب المعادن  وباي لحظه تتحول لسلاح  متل السكين بضربه بالحيطه بتصبح سكين
10154762564259893_10154762889019893;بيوت المستوطنين  كل شىء لهم من بعيد بمقليعه عليها كياس دهان بنعمل حياتهم بالالوان وبنخسرهم اكتر من مقاطعه البضاءع
10154762564259893_10154762905459893;يعني بتقلي خسرهم فلوس ما بفكر بمقاطعه  فكر سيبك من حماس والسلطه
10154762564259893_10154763412539893;الدوله مثلا بتحرق نار بدل ما تعمل مداخن وتوزعهم مداخن مع مواسير  بتضع داخلها عجال الي هو والدخان كله بيتوزع فوق بالسما يعني مواسير عاليه
10154762564259893_10154762800624893;شو مكتوب بالطابو اثار ولا منزل  متزله بقدر يلبسه حجر يدهنه يفعل ما يريد
10154762564259893_10154763385614893;مثلا عند اليهود القانون عندهم لازم ملجا بكل بيت  قانون لازم عند العرب خيمه امنه لكل بيت شىء كهذا
10154762564259893_10154763502259893;شوف كم طريقه لصيد الذباب  بتفهم انك ممكن تتعلم من اصغر المخلوقات
10154762564259893_10154763167649893;تخيل لو رميت صاروخ غاز داخل مسامير  بصل الارض بتفجر كل الي فيه بتطاير في كل مكان
10154762564259893_10154762874499893;يعني بتقدر تخسرهم مليارات انت اسد  وبتعمل كتير
10154762564259893_10154762969419893;ممكن يكون دهان وحجار  مع بعض علشان ما يعرفوا ينضفوا الدهان
10154762564259893_10154763359769893;هل يخترق صاروخ الطاءره عشر طبقات من الفولاذ او  الحديد
10154762564259893_10154763130324893;او بلاش غاز القداحات  العلب كيف ممكن تتحول لقنبله
10154762564259893_10154763454459893;برميل غواص انتحاري مع كمره وتحكم عن بعد  شكله متل السمكه
10154762564259893_10154763340854893;انت بتصنع سقف  مشقف سهل تركيبه وتغيره  سقف خيمه وهدا هو
10154762564259893_10154763346099893;كل صاروخ بيصتدم بالسقف ما بصل الارض  ولا البيوت
10154762564259893_10154763420119893;بتعمل بالحي خمسين مدخنه  مثلا بشكل منظم الي لما تولعها تعمل غيمه سوداء
10154762564259893_10154763146194893;يعني لازم نغير الاسلحه شوي  نتقدم
10154762564259893_10154763039319893;هو الكيس نفسه لو ربطته ممكن يصبح شكله متل المقليعه  ما بيلزم مقليعه
10154762564259893_10154763127849893;حتى  علب الكولا الحديد هذه بنفكر كيف نحولها لقنابل غاز يعني تعبيها غاز وتقفلها لما تنفجر متل القنبله
10154762564259893_10154762871834893;تخيل كل جيباتهم تلطخت بدهان. بكلفهم  كتير انتفاضه الدهان
10154762564259893_10154763209094893;" وَلَقَدْ أَرْسَلْنَا مِن قَبْلِكَ رُسُلًا إِلَىٰ قَوْمِهِمْ فَجَاءُوهُم بِالْبَيِّنَاتِ فَانتَقَمْنَا مِنَ الَّذِينَ أَجْرَمُوا ۖ وَكَانَ حَقًّا عَلَيْنَا نَصْرُ الْمُؤْمِنِينَ "
10154762564259893_10154762660844893;المرجعية العراقية ..النسّابة يرفضون نسب السيستاني!!! goo.gl/55M99T
10154762564259893_10154762659544893;المرجعية العراقية ..النسّابة يرفضون نسب السيستاني!!! goo.gl/55M99T
10154762564259893_10154762658464893;المرجعية العراقية ..النسّابة يرفضون نسب السيستاني!!! goo.gl/55M99T
10154762564259893_10154762709039893;#الصرخي_النهج_المحمدي_الاصيل السيد الصرخي : وقع علينا تدليس فاحش بخصوص الصحابة بسبب الطائفيين السنة والشيعة https://www.youtube.com/watch?v=QXKlyKLWXFY
10154762564259893_10154762725489893;هههههههههههههههههههه هههههههههههههههههههه هههههههههههههههههههه هههههههههههههههههههه
10154762564259893_10154763701709893;هس  ارجوكم خليكم نايمن لا اتفيقوا بالله عليكم
10154762564259893_10154762658619893;https://m.facebook.com/فضاء-الاخبار-الدولية-775532905913882/ <br> ندعوكم الأخوة الكرام لعمل #جيم- للصفحة مشكورين ليس لدينا الدعم للتشهير إعلاميا ولكن لدينا جمهور يساندنا <br> &nbsp;فريق الصفحة الرسمية لفضاء الاخبار الدولية
